State,District/City,Information type,Name,Occupation,Email ID 1,Email ID 2,Phone1,Phone2,Extension,Source Link,Source,Details,Added by,Added on,Key,Sub District,Sub-Info type,Organisation
Gujarat,"Surendranag
ar",Hospitals,"C.U.Shah Medical college and
Hospital",Dr Roopam Gupta,cushahmedicalcollege@gmail.com,,9099922480,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Vadodara,Laboratory,Govt. Medical College,,,,265 2421594,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Gujarat,Vadodara,Laboratory,"Government Medical College & SSG Hospital, Vadodara",Dr. Tanuja Javadekar,drtanuja24@gmail.com,,9824919676,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Gujarat-Laboratory - Government,,Laboratory,
Gujarat,VADODARA,Hospitals,BANKERS HOSPITAL,"DR UDGEETH
THAKAR",opd.bhi@gmail.com,,9879853595,0265-2324004,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,VADODARA,Hospitals,"BHAILAL AMIN GENERAL
HOSPITAL","DR NIRAV
PANDYA",microbiology@baghospital.com,,9601702202,0265-2556222,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,VADODARA,Hospitals,"SAVITA SUPERSPECIALITY
HOSPITAL","DR TARANG
SHARMA",mo@savitahospital.com,,6359678844,0265-2578844,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,VADODARA,Hospitals,STERLING HOSPITAL-VADODARA,Dr MAYUR DODIYA,,,9898298958,2652354455,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,VADODARA,Hospitals,SUKAN HOSPITAL,Dr Vishal,sukancare@gmail.com,,9909117117,0265-2490590,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Vadodara,Hospitals,Tricolor Hospital,Dr Inderjeet,ceo@tricolorhospitals.com,,9648770600,0265-2477777,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Vadodara,Laboratory,"Government Medical College & SSG Hospital, Vadodara",Dr. Tanuja Javadekar,drtanuja24@gmail.com,,9824919676,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,laboratories for helping in sample collection for COVID -19,,,,,Sample Collection Lab,
Gujarat,Valsad,Hospitals,"Adarsh Hospital, Valsad",Dr.Bharat Desai,"zenithdrhouse@gmail,com",,9909860066,2632242254,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Valsad,Hospitals,"Amit Hospital, Valsad",Dr. Sandeep Desai,Aditi Desai amithospital2010@yahoo.in,,9825120393,2632302000,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Valsad,Hospitals,"Kasturba Hospital, Valsad",Paritosh Shah,accounts@kasturbahospital.com,,999008005,2632244168,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Valsad,Hospitals,"Lotus Hospital, Valsad",Dr. hirag Parmar,lotushospitaldho@gmail.com,,8141655355,2632244017,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Valsad,Hospitals,"Mrunal Hospital,Valsad","Dr, Devang Desai",mrunalhospital@yahoo.com,,9825143381,2632243833,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Vapi,Hospitals,"Haria Hospital, Vapi","Dr, Rajendra
Bangale","Haria L G Rotary Hospital
info@hariarotaryhospital.com",,9825037502,2606542458,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Vapi,Hospitals,"Rainbow Hospital, Vapi","Dr, Vinay Patel",admn.rainbow@gmail.com,,9825113414,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Veraval,Hospitals,Aditya birla Hospital veraval,Dr.sachdev,-----,,2876240015,9227493274,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Visnagar,Hospitals,"Krishna Multyspeciality Hospital,
Visnagar",Dr.Prakash S.Modi,,,9824072936,6355955980,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,vyara,Hospitals,Nil Hospital Vyara,Dr.Abhay Shah,drnitashah41@gmiail.com,,9825120064,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,vyara,Hospitals,Rhythem Hospital Vyara,"Dr.Samir
Chaudhari",samir.chaudhari08@gmail.com,,9624077465,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Waghodia,Hospitals,Dhiraj Hospital,Dr Lakhan kataria,ms_dgh@sumandeepvidyapeethdu.edu.in,,7874512310,2668245262,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Waghodia,Hospitals,Parul Sevashram Hospital,Dr. Krupa Vaghela,p  sh@paruluniversity.ac.in,,7567573165,02668-266000,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Gujarat,Zalod,Hospitals,Sundaram Hospital Zalod (Pvt),"Dr. Madhusudan
Chauhan",,,9998965097,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Govt Of Gujarat,Private Hospitals with isolation beds,,,,,Private Hospitals,
Haryana,Rohtak,Laboratory,"Pt. B.D. Sharma Post Graduate Inst. of Med. Sciences,",Dr. Paramjeet S. Gill,pjsgill@rediffmail.com,,9896296249,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Haryana-Laboratory - Government,,Laboratory,
Haryana,Sonipat,Laboratory,"BPS Govt. Medical College, Sonipat",Dr. Sarita Yadav,yadav78sarita@yahoo.com,,9416978208,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Haryana-Laboratory - Government,,Laboratory,
Haryana,State,Helpline,,,,,8558893911,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Haryana-Helpline,,State Helpline,Haryana State Helpline
Himachal Pradesh,Shimla,Laboratory,"Indira Gandhi Medical College, Shimla",Dr. Santwana Verma,santwana1812@gmail.com,,9418451123,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Himachal Pradesh-Laboratory - Government,,Laboratory,
Himachal Pradesh,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Himachal Pradesh-Helpline,,State Helpline,Himachal Pradesh State Helpline
Himachal Pradesh,Tanda,Laboratory,Dr. Rajendra Prasad Govt. Medical College,Dr.S C Jaryal,drscjaryal@gmail.com,,9418115596,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Himachal Pradesh-Laboratory - Government,,Laboratory,
Jammu and Kashmir,Anantnag,Helpline,Control Room Number,,,,9596068630,7889916867,,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Bandipora,Helpline,Control Room Number,,,,1957225024,9419010752,,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Bandipore,Government,Dr Muzaffer Mir ,Physician Specialist Block Hajin,,,9086833560,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Dr Muzaffer Qureshi,Paediatrician Block Hajin,,,9596207153,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Dr Nabeel Ishtiaq ,Epidemiologist DSU Bandipore,,,9419010752,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Dr Tafazul Mir ,Paediatrician Block Bandipore,,,9697347942,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mr Mohammad Ashraf ,MPHW MAC Malangam,,,8493999004,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mr Mushtaq Ahmad ,CHO Block Bandipore,,,9858423289,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mr. Parvaiz Ahmad ,Health Educator Block Hajin,,,9797162897,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mr. Tariq Ahmad ,Lab Technician DH Bandipore,,,9858862214,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mtr Bilquees ,Staff Nurse DH Bandipore,,,9596047444,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mtr Mahjabeen ,FMPHW SC Lawaypora,,,9596324700,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore,Government,Mtr Mahmooda Asha ,SC Aragam,,,9622532499,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Bandipore ,Government,Dr Parvaiz Sajaad  ,Physician Specialist DH,,,9797218786,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Baramulla,Helpline,Control Room Number,,,,7006341667,7006929353,,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Budgam,Government,Ab Majeed Bhat ,Ambulance Driver CHC Kupwara,,,9596502663,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Ab Rashid,Head Technician Centre Lab CMO’S office,,,9622668444,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr Sumaiya Shafi ,Epidemiologist District Hospital,,,9796329736,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Ab Rashid ,DHO,,,9419556689,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Amjad Ali ,Dermatology District Hospital,,,9906729912,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Arshid Rafiq ,Epidemiologist CMO’s Office,,,9858585888,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Charanjeet Singh ,Physician,,,9419002986,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Imtiyaz Ahmad ,Pediatrician CHC Seer,,,9797175151,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Javaid Ahmad ,District Health Officer District HQ,,,9419551199,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr. Mohd Yousf ,Dy. CMO Shopian,,,9419042851,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Ab. Rashied,"Chief Medical Officer, Shopian",,,9419556689,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Aliya ,Paediatrics District Hospital,,,,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Gazala Paediatrician,Paediatrician Distt Hospital Budgam,,,9419494811,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Imtiyaz Ur Rehman ,Epidemiologist DSU IDSP,,,9596036642,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Mir Muzaffar ,Physician CHC Rajpora,,,9797844111,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Muzaffer,Epidemiologist IDSP BUDGAM Chief Medical Office Budgam,,,9149953918,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Rehana ,Pediatrician SDH Pampore,,,8803312735,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Tariq Abdullah,Physician DH Anantnag,,,9797057587,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Dr.Zarka Physician,Physician Distt Hospital Budgam,,,9419429368,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Ishfaq Mohiuddin Baht ,D.E.O District Hospital,,,9622578907,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Khalid Hassain ,District Hospital,,,,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mohd Afzal Wani ,CHO CHC Shangus,,,9797024439,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. Bashir Ahmad ,BHW CMO’s Office,,,9906022835,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. Bopinder Singh Lab Tech. ,Lab Tech. PHC Panzgam,,,9149533510,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. G. N. Hurra ,,,,9858762905,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. M. Iqbal Driver,Driver PHC Newa,,,9622716100,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. M. Shafi ,,,,7051996207,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr. Mir Naseer,"District Program, Manager, Shopian",,,9797064050,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr.Ali Mohmmad,Sr. Assistant,,,9797062662,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr.Nazir Ahmad ,Driver Distt Hospital,,,9419969532,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr.Nisar Ahmad ,C.H.O Chief Medical Office Budgam,,,9419771214,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mr.Zubair Ahmad ,District Data Manager,,,8803803035,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Mushtaq Ahmad Wani ,Pharmacist CMO,,,9622588770,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Rafiq Ahmad,District Store Keeper (Sr. Pharmacist),,,8803802949,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Raja Mushtaq ,HE PHC Ranipora,,,9419094092,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Shabir Ahmad Shah ,Driver DH AnantnagJK03C,,,,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Sr. Rifat ,Staff Nurse District Hospital,,,9622416092,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Sr. Yaseema ,Staff Nurse District Hospital,,,9622728431,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Government,Zahid Hassan Dar ,Health Educator Block Sogam,,,8803954009,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Budgam,Helpline,Control Room Number,,,,9419048210,7006689922,,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Control Room DHSK (Directorate of Health Services of Kashmir),Helpline,Control Room Number,,,,1942440283,1942452052,1942457313,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Doda,Helpline,Doda Helpline,,,,01996-233465,,,https://www.dhskashmir.org/,Directorate of Health Services,Helpline for District,,,,,,
Jammu and Kashmir,Ganderbal,Government,Dr. Muzaffar ,Physician Specialist DH Ganderbal,,,9419579991,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Ganderbal,Government,Dr. Parveen ,District Nodal Officer,,,9419415262,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Ganderbal,Government,Dr.Harris ,Pediatrician DH Ganderbal,,,9797423272,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Ganderbal,Government,Fayaz Ahmad ,Lab Technician DH Ganderbal,,,9906635723,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Ganderbal,Government,Haji Abdul Rahim ,Health Assistant DH Ganderbal,,,9419403769,,,https://www.dhskashmir.org/images/RRT%20District.pdf,Directorate of Health,Rapid Response Team - District,,,,,,
Jammu and Kashmir,Ganderbal,Helpline,Control Room Number,,,,1492416260,7006405219,,https://www.dhskashmir.org/,Directorate of Health Services,Control room number for district,,,,,,
Jammu and Kashmir,Jammu,Helpline,Jammu Helpline,,,,0191-2577608,,,https://www.dhskashmir.org/,Directorate of Health Services,Helpline for District,,,,,,
Jammu and Kashmir,Jammu,Helpline,,,,,(+91)1912520982,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Jammu and Kashmir-Helpline,,State Helpline,Jammu & Kashmir State Helpline
